Date_of_Payment,lat,long,pay,day
2014-08-20,32.874916,-117.088322,20.25,384
2014-08-20,29.83399,-95.434241,1119.05,384
2014-08-20,32.898511,-117.225744,20.25,384
2014-08-20,32.921476,-96.587847,3000,384
2014-08-20,32.932843,-97.080802,3998.92,384
2014-08-20,32.991607,-83.567362,9.65,384
2014-08-20,33.029268,-96.901417,13.4,384
2014-08-20,33.082192,-117.267169,124.09,384
2014-08-20,33.152222,-96.796437,1909.3,384
2014-08-20,33.157083,-96.772929,9.3,384
2014-08-20,33.579122,-117.731534,4420.79,384
2014-08-20,33.705787,-117.816189,2220.79,384
2014-08-20,33.786594,-118.298662,5076.01,384
2014-08-20,32.910185,-96.789191,102.06,384
2014-08-20,29.688374,-95.303129,101.97,384
2014-08-20,29.681312,-82.353862,10.62,384
2014-08-20,29.482185,-95.156545,2005.68,384
2014-08-20,35.195393,-80.826393,17.76,384
2014-08-20,35.078775,-89.841963,8.26,384
2014-08-20,35.055216,-80.819488,17.76,384
2014-08-20,34.909132,-82.384232,2200,384
2014-08-20,34.839964,-115.967051,10050,384
2014-08-20,34.660866,-86.560608,11.01,384
2014-08-20,34.330829,-119.358352,3.9,384
2014-08-20,34.230353,-119.221299,3.9,384
2014-08-20,33.868775,-78.948287,31.26,384
2014-08-20,33.831466,-118.181102,26.49,384
2014-08-20,36.062903,-115.272463,6.81,384
2014-08-20,25.558428,-80.458168,120.13,384
2014-08-20,25.852273,-80.207219,21.76,384
2014-08-20,26.348293,-80.117265,8.17,384
2014-08-20,26.409333,-80.162567,20.59,384
2014-08-20,26.518049,-80.079114,6003.99,384
2014-08-20,26.572627,-81.937186,3000,384
2014-08-20,27.242689,-82.475145,10.61,384
2014-08-20,27.556714,-99.475079,137.94,384
2014-08-20,28.06374,-81.711071,15.08,384
2014-08-20,28.7577,-81.350772,9.85,384
2014-08-20,29.424132,-98.484144,4400,384
2014-08-20,25.753877,-80.22527,6.88,384
2014-08-20,33.276539,-112.18717,2089.68,384
2014-08-21,31.03757,-97.680866,49.81,385
2014-08-21,30.715588,-88.096,2500,385
2014-08-21,38.927256,-94.714336,990,385
2014-08-21,40.682088,-73.920638,77.33,385
2014-08-21,40.604372,-75.473127,2500,385
2014-08-21,40.589139,-73.642323,127.5,385
2014-08-21,40.469324,-122.278404,19.67,385
2014-08-21,40.423069,-79.980624,291.07,385
2014-08-21,40.318139,-111.921078,10.04,385
2014-08-21,40.071102,-86.117215,2139.96,385
2014-08-21,39.960912,-75.19668,291.07,385
2014-08-21,39.746736,-104.838361,1110.6,385
2014-08-21,39.718539,-105.245659,10.15,385
2014-08-21,39.678945,-86.130154,13.38,385
2014-08-21,39.436146,-84.618498,11.37,385
2014-08-21,39.244659,-84.345489,123.16,385
2014-08-21,39.029983,-84.55902,123.16,385
2014-08-21,38.516158,-122.311921,46.92,385
2014-08-21,40.7228,-73.515819,77.33,385
2014-08-21,37.731229,-122.066373,53.45,385
2014-08-21,40.738901,-74.194839,1500,385
2014-08-21,40.745527,-73.978449,1175.4,385
2014-08-21,47.835318,-122.326981,7.93,385
2014-08-21,42.362097,-71.023661,1168.97,385
2014-08-21,42.342043,-71.096848,342.2,385
2014-08-21,41.624341,-70.43638,15.31,385
2014-08-21,41.327246,-73.084252,4.29,385
2014-08-21,40.881248,-74.489349,104.89,385
2014-08-21,40.819772,-75.030961,86.04,385
2014-08-21,40.801131,-75.310958,86.04,385
2014-08-21,40.787006,-74.325993,209.78,385
2014-08-21,40.776629,-73.953914,30.1,385
2014-08-21,40.7735,-74.397996,104.89,385
2014-08-21,40.772743,-111.838541,291.07,385
2014-08-21,40.77165,-74.506256,104.89,385
2014-08-21,40.768823,-73.960257,15.38,385
2014-08-21,40.754757,-73.601772,95.26,385
2014-08-21,40.745263,-73.711159,1386.4,385
2014-08-21,36.502102,-121.408607,4,385
2014-08-21,37.67513,-121.97412,53.45,385
2014-08-21,31.951531,-81.407336,3.39,385
2014-08-21,25.753877,-80.22527,7.67,385
2014-08-21,25.783426,-80.204469,5000,385
2014-08-21,25.852273,-80.207219,91.16,385
2014-08-21,25.891822,-80.372824,17.86,385
2014-08-21,26.091765,-80.286534,10.51,385
2014-08-21,30.225997,-95.499935,24.04,385
2014-08-21,36.441768,-121.416603,15.74,385
2014-08-21,29.83399,-95.434241,291.07,385
2014-08-21,29.424132,-98.484144,80,385
2014-08-21,29.349352,-98.442186,80,385
2014-08-21,28.239369,-82.736882,8.67,385
2014-08-21,28.210733,-80.680583,10.54,385
2014-08-21,28.06374,-81.711071,10.98,385
2014-08-21,26.135692,-80.253284,2.61,385
2014-08-21,29.437532,-98.461582,91.02,385
2014-08-21,32.7211,-117.174366,5.4,385
2014-08-21,32.741481,-96.795879,62.36,385
2014-08-21,32.767268,-96.777626,1184.06,385
2014-08-21,35.154875,-90.049631,291.07,385
2014-08-21,33.786594,-118.298662,474.78,385
2014-08-21,33.752886,-116.055617,7.11,385
2014-08-21,33.640302,-117.769442,13.9,385
2014-08-21,33.553346,-111.879806,126.44,385
2014-08-21,33.416616,-82.055973,2500,385
2014-08-21,33.298461,-111.85062,7.81,385
2014-08-21,33.276539,-112.18717,508.22,385
2014-08-21,33.152222,-96.796437,62.36,385
2014-08-21,32.991607,-83.567362,7.8,385
2014-08-21,32.979315,-96.69137,2.51,385
2014-08-21,32.932843,-97.080802,242.18,385
2014-08-21,32.921476,-96.587847,49.81,385
2014-08-21,32.793328,-96.773179,49.81,385
2014-08-21,32.771419,-97.291484,49.81,385
2014-08-21,26.118845,-80.331401,91.16,385
2014-08-22,25.852273,-80.207219,16.1,386
2014-08-22,26.144589,-80.26052,5.47,386
2014-08-22,38.714562,-77.167886,138.46,386
2014-08-22,25.558428,-80.458168,16.18,386
2014-08-22,26.184511,-80.134366,130.79,386
2014-08-22,38.811436,-77.063587,138.46,386
2014-08-22,26.348293,-80.117265,9.78,386
2014-08-22,40.78885,-74.056035,9.51,386
2014-08-22,38.033922,-122.58549,11.12,386
2014-08-22,37.986629,-84.372883,11.96,386
2014-08-22,36.98025,-121.74696,21.43,386
2014-08-22,36.441768,-121.416603,21.43,386
2014-08-22,33.786594,-118.298662,60.69,386
2014-08-22,33.640302,-117.769442,11.02,386
2014-08-22,40.776629,-73.953914,99.04,386
2014-08-22,33.605527,-117.667923,16.18,386
2014-08-22,33.276539,-112.18717,61.37,386
2014-08-22,33.152222,-96.796437,2850,386
2014-08-22,32.829977,-96.690125,4.5,386
2014-08-22,32.767268,-96.777626,255.65,386
2014-08-22,32.336744,-90.216096,43.35,386
2014-08-22,29.54017,-95.33232,5.49,386
2014-08-22,29.482185,-95.156545,12.05,386
2014-08-22,33.298461,-111.85062,15.91,386
2014-08-22,28.597377,-81.303592,12.56,386
2014-08-22,26.298352,-80.180078,124.71,386
2014-08-22,40.745263,-73.711159,255.65,386
2014-08-22,38.82513,-104.746689,16.13,386
2014-08-22,38.863452,-77.193915,138.46,386
2014-08-22,38.943076,-104.81444,16.13,386
2014-08-22,39.425137,-84.472925,112,386
2014-08-22,39.429055,-76.787696,13.86,386
2014-08-22,39.718539,-105.245659,16.13,386
2014-08-22,39.938047,-74.17109,241.5,386
2014-08-22,40.745527,-73.978449,255.65,386
2014-08-22,39.945798,-74.29782,120.75,386
2014-08-22,39.960912,-75.19668,1206.4,386
2014-08-22,40.000696,-74.256821,241.5,386
2014-08-22,40.071102,-86.117215,255.65,386
2014-08-22,40.233577,-74.657602,241.5,386
2014-08-22,40.261158,-74.021382,120.75,386
2014-08-22,40.584455,-73.948402,34.56,386
2014-08-22,40.726001,-74.047304,2200,386
2014-08-22,39.955912,-74.91731,14.51,386
2014-08-22,28.548877,-80.853421,10.11,386
2014-08-22,40.772743,-111.838541,15.91,386
2014-08-22,41.550139,-72.655357,342.2,386
2014-08-22,28.496411,-82.40101,115,386
2014-08-22,27.871964,-82.438841,124.12,386
2014-08-22,27.820082,-82.730798,115,386
2014-08-22,26.574736,-80.079405,124.71,386
2014-08-22,43.150119,-75.192786,138.46,386
2014-08-22,42.5216,-83.163477,124.71,386
2014-08-22,42.362097,-71.023661,511.3,386
2014-08-22,27.231941,-82.3504,115,386
2014-08-22,42.049148,-87.702155,12.07,386
2014-08-22,41.85414,-71.437752,10.97,386
2014-08-22,41.811929,-87.68732,387.2,386
2014-08-22,26.518049,-80.079114,124.71,386
2014-08-22,41.702949,-83.682686,5.4,386
2014-08-22,41.594185,-86.756985,93.87,386
2014-08-22,42.342043,-71.096848,255.65,386
2014-08-23,41.550139,-72.655357,278.31,387
2014-08-23,41.811929,-87.68732,278.31,387
2014-08-23,42.342043,-71.096848,278.31,387
2014-08-23,42.362097,-71.023661,278.31,387
2014-08-23,40.633801,-73.954405,11.04,387
2014-08-23,40.682088,-73.920638,11.04,387
2014-08-23,40.071102,-86.117215,278.31,387
2014-08-23,39.960912,-75.19668,278.31,387
2014-08-23,33.786594,-118.298662,343.31,387
2014-08-23,25.753877,-80.22527,6.15,387
2014-08-24,40.776629,-73.953914,10.95,388
2014-08-24,28.452157,-81.46784,21.62,388
2014-08-25,40.032615,-82.910251,3.52,389
2014-08-25,40.351277,-74.141236,107.84,389
2014-08-25,40.407319,-74.314319,12.1,389
2014-08-25,39.678945,-86.130154,6.1,389
2014-08-25,39.960912,-75.19668,25.64,389
2014-08-25,26.518049,-80.079114,9.32,389
2014-08-25,40.776629,-73.953914,6015.39,389
2014-08-25,40.7888,-74.011533,13.31,389
2014-08-25,41.66765,-83.722437,3800,389
2014-08-25,41.7693,-71.471353,27.86,389
2014-08-25,41.85414,-71.437752,18.52,389
2014-08-25,42.968507,-78.749153,3000,389
2014-08-25,47.835318,-122.326981,11.33,389
2014-08-25,39.465465,-74.965279,2200,389
2014-08-25,27.946998,-82.794324,28.4,389
2014-08-25,28.054195,-82.442683,3.56,389
2014-08-25,28.06374,-81.711071,9.94,389
2014-08-25,29.714385,-95.200011,14.51,389
2014-08-25,29.83399,-95.434241,10.13,389
2014-08-25,40.768823,-73.960257,4400,389
2014-08-25,39.260878,-121.370959,30.74,389
2014-08-25,40.682088,-73.920638,1900,389
2014-08-25,38.907518,-95.283982,6.52,389
2014-08-25,30.013413,-90.195842,15.03,389
2014-08-25,30.784384,-81.692042,10.23,389
2014-08-25,30.788123,-88.088073,9.18,389
2014-08-25,32.214075,-110.883744,16.79,389
2014-08-25,32.336744,-90.216096,19.68,389
2014-08-25,32.353338,-86.257517,17.77,389
2014-08-25,32.781084,-117.018638,40.12,389
2014-08-25,32.810983,-117.136812,20.06,389
2014-08-25,39.052158,-77.121096,1900,389
2014-08-25,33.420061,-111.792658,10.18,389
2014-08-25,33.579122,-117.731534,5.49,389
2014-08-25,33.640302,-117.769442,21.54,389
2014-08-25,33.276539,-112.18717,50.37,389
2014-08-25,34.718428,-86.556439,11.7,389
2014-08-25,38.625401,-90.268132,4.23,389
2014-08-25,33.786594,-118.298662,50.75,389
2014-08-25,36.045543,-95.956267,78.05,389
2014-08-25,26.135692,-80.253284,1900,389
2014-08-25,25.852273,-80.207219,1918.31,389
2014-08-25,25.753877,-80.22527,7.9,389
2014-08-25,25.558428,-80.458168,1900,389
2014-08-25,36.006567,-95.980972,78.05,389
2014-08-25,35.195393,-80.826393,6000,389
2014-08-25,36.053498,-95.920371,5.86,389
2014-08-25,34.880689,-92.230285,4750,389
2014-08-25,35.080992,-89.699083,32.77,389
2014-08-26,41.737929,-88.112714,9.31,390
2014-08-26,40.726001,-74.047304,2.22,390
2014-08-26,40.633801,-73.954405,122.8,390
2014-08-26,40.589139,-73.642323,2200,390
2014-08-26,40.486754,-74.444395,61.25,390
2014-08-26,40.351277,-74.141236,8.91,390
2014-08-26,40.233577,-74.657602,3000,390
2014-08-26,40.167712,-82.869636,15.75,390
2014-08-26,39.960912,-75.19668,1600,390
2014-08-26,39.762392,-86.143736,3000,390
2014-08-26,39.718539,-105.245659,3052.32,390
2014-08-26,39.295907,-76.608438,14.55,390
2014-08-26,39.066804,-94.628184,2000,390
2014-08-26,38.625541,-77.271644,9.63,390
2014-08-26,38.578052,-90.42563,8.99,390
2014-08-26,38.450412,-122.783159,20.6,390
2014-08-26,40.730223,-73.988564,121.82,390
2014-08-26,40.754757,-73.601772,256.75,390
2014-08-26,40.768823,-73.960257,121.82,390
2014-08-26,41.75325,-72.75804,10.7,390
2014-08-26,41.66765,-83.722437,81.41,390
2014-08-26,41.609041,-83.633941,81.41,390
2014-08-26,41.416747,-72.906096,3.18,390
2014-08-26,40.850884,-74.701558,20.4,390
2014-08-26,40.839137,-73.942181,121.82,390
2014-08-26,40.801131,-75.310958,2200,390
2014-08-26,41.811929,-87.68732,11.74,390
2014-08-26,37.731229,-122.066373,3000,390
2014-08-26,41.839679,-88.088716,9.79,390
2014-08-26,42.494745,-96.399356,24.12,390
2014-08-26,42.940107,-78.835256,75.34,390
2014-08-26,42.968507,-78.749153,75.34,390
2014-08-26,43.150119,-75.192786,4400,390
2014-08-26,40.787006,-74.325993,1961.25,390
2014-08-26,40.776629,-73.953914,133.63,390
2014-08-26,40.7735,-74.397996,61.25,390
2014-08-26,42.446396,-71.459405,94.39,390
2014-08-26,37.498586,-122.29815,125.02,390
2014-08-26,32.932843,-97.080802,3800,390
2014-08-26,36.441768,-121.416603,4403.13,390
2014-08-26,30.467608,-87.692401,26.92,390
2014-08-26,30.290839,-81.631465,1900,390
2014-08-26,30.259438,-81.848561,2850,390
2014-08-26,29.83399,-95.434241,2200,390
2014-08-26,29.645312,-95.176291,11.65,390
2014-08-26,29.482185,-95.156545,1900,390
2014-08-26,29.437532,-98.461582,3006.2,390
2014-08-26,29.188732,-81.231384,12.81,390
2014-08-26,28.7577,-81.350772,9.76,390
2014-08-26,28.604951,-82.531987,30.98,390
2014-08-26,28.388797,-80.730088,12.32,390
2014-08-26,28.06374,-81.711071,2200,390
2014-08-26,27.820082,-82.730798,6.06,390
2014-08-26,27.415606,-82.528065,7.08,390
2014-08-26,27.231941,-82.3504,1500,390
2014-08-26,26.572627,-81.937186,23.69,390
2014-08-26,26.518049,-80.079114,4511.64,390
2014-08-26,25.819825,-80.133717,25.61,390
2014-08-26,25.753877,-80.22527,4.04,390
2014-08-26,21.65098,-157.922303,17.87,390
2014-08-26,37.070923,-121.66186,125.02,390
2014-08-26,30.556205,-84.176838,14.46,390
2014-08-26,30.788123,-88.088073,6.67,390
2014-08-26,41.85414,-71.437752,2200,390
2014-08-26,32.336744,-90.216096,2215.87,390
2014-08-26,32.207724,-80.747577,15.7,390
2014-08-26,36.070359,-86.718347,97.47,390
2014-08-26,36.153572,-86.583994,84.3,390
2014-08-26,36.053498,-95.920371,6.28,390
2014-08-26,35.751243,-78.70732,3.76,390
2014-08-26,35.583962,-80.868463,2.94,390
2014-08-26,35.363067,-120.703455,23.04,390
2014-08-26,35.078775,-89.841963,10.44,390
2014-08-26,35.055216,-80.819488,3.67,390
2014-08-26,34.839964,-115.967051,11.41,390
2014-08-26,33.800266,-118.106132,15.8,390
2014-08-26,36.045543,-95.956267,1900,390
2014-08-26,33.705787,-117.816189,2200,390
2014-08-26,33.276539,-112.18717,11517.71,390
2014-08-26,33.152222,-96.796437,3824.12,390
2014-08-26,33.016928,-116.846046,12.43,390
2014-08-26,32.979315,-96.69137,3.72,390
2014-08-26,32.921476,-96.587847,6000,390
2014-08-26,32.692682,-96.623022,2200,390
2014-08-26,32.829977,-96.690125,87.06,390
2014-08-26,32.818398,-117.197168,15.47,390
2014-08-26,32.771419,-97.291484,2200,390
2014-08-26,33.786594,-118.298662,18510.36,390
2014-08-27,39.029983,-84.55902,1600,391
2014-08-27,39.425137,-84.472925,1600,391
2014-08-27,39.343306,-76.681192,11.43,391
2014-08-27,39.387357,-84.499743,105.28,391
2014-08-27,39.052158,-77.121096,22.56,391
2014-08-27,38.989548,-84.656711,105.28,391
2014-08-27,38.491503,-90.377167,13.85,391
2014-08-27,38.927256,-94.714336,448.2,391
2014-08-27,36.267266,-86.291167,11.06,391
2014-08-27,34.334398,-83.837912,17.16,391
2014-08-27,34.159844,-114.301225,12.82,391
2014-08-27,34.151161,-116.900557,8.49,391
2014-08-27,33.831466,-118.181102,13.97,391
2014-08-27,39.429055,-76.787696,4.82,391
2014-08-27,38.973505,-121.067718,42.17,391
2014-08-27,39.678945,-86.130154,12.84,391
2014-08-27,40.682088,-73.920638,13.84,391
2014-08-27,39.782841,-86.081084,12.84,391
2014-08-27,41.984598,-71.51939,18.3,391
2014-08-27,41.85414,-71.437752,18.3,391
2014-08-27,41.42908,-75.647633,11.06,391
2014-08-27,41.399129,-82.724417,14.77,391
2014-08-27,40.825914,-76.857577,27.9,391
2014-08-27,40.787006,-74.325993,222.66,391
2014-08-27,40.776629,-73.953914,14.02,391
2014-08-27,39.761231,-74.92701,50.79,391
2014-08-27,40.754757,-73.601772,36.04,391
2014-08-27,40.667352,-73.638523,15.4,391
2014-08-27,40.589139,-73.642323,181.84,391
2014-08-27,40.486754,-74.444395,22.65,391
2014-08-27,40.351277,-74.141236,3.86,391
2014-08-27,40.051411,-75.164822,1900,391
2014-08-27,40.000696,-74.256821,78.74,391
2014-08-27,39.945798,-74.29782,78.74,391
2014-08-27,33.795016,-118.172801,19.86,391
2014-08-27,33.786594,-118.298662,45.55,391
2014-08-27,39.938047,-74.17109,78.74,391
2014-08-27,33.680623,-116.402695,100.54,391
2014-08-27,29.458472,-95.034525,124.04,391
2014-08-27,29.437532,-98.461582,2.1,391
2014-08-27,29.424132,-98.484144,2212.34,391
2014-08-27,29.188732,-81.231384,6.11,391
2014-08-27,28.307138,-81.461385,10.77,391
2014-08-27,28.06374,-81.711071,63.14,391
2014-08-27,26.563728,-81.726965,3.6,391
2014-08-27,26.348293,-80.117265,141.62,391
2014-08-27,30.078597,-81.847794,123.84,391
2014-08-27,26.298352,-80.180078,20.62,391
2014-08-27,26.184511,-80.134366,10.66,391
2014-08-27,26.135692,-80.253284,124.16,391
2014-08-27,26.118429,-81.736052,10.31,391
2014-08-27,26.097815,-80.319019,20.4,391
2014-08-27,25.852273,-80.207219,5.4,391
2014-08-27,25.753877,-80.22527,8.88,391
2014-08-27,25.558428,-80.458168,0.75,391
2014-08-27,33.703598,-116.431961,100.54,391
2014-08-27,26.267436,-80.209176,124.16,391
2014-08-27,30.259438,-81.848561,123.84,391
2014-08-27,38.949007,-94.740503,11.81,391
2014-08-27,30.788123,-88.088073,6.54,391
2014-08-27,30.684039,-88.067048,4.17,391
2014-08-27,33.637151,-96.618419,97.54,391
2014-08-27,33.352925,-111.780712,11.33,391
2014-08-27,33.276539,-112.18717,110.89,391
2014-08-27,32.932843,-97.080802,97.54,391
2014-08-27,32.910185,-96.789191,97.54,391
2014-08-27,32.880025,-96.740103,15.72,391
2014-08-27,33.640302,-117.769442,39.56,391
2014-08-27,32.774699,-117.148616,27.16,391
2014-08-27,32.868287,-97.369898,97.54,391
2014-08-27,32.336744,-90.216096,63.58,391
2014-08-27,32.681918,-97.779522,97.54,391
2014-08-27,32.214075,-110.883744,15.82,391
2014-08-27,32.7211,-117.174366,2.49,391
2014-08-27,32.736344,-96.82303,97.54,391
2014-08-27,32.771419,-97.291484,97.54,391
2014-08-28,33.703598,-116.431961,5.52,392
2014-08-28,39.297457,-76.592738,11.75,392
2014-08-28,38.967311,-76.610143,28.08,392
2014-08-28,38.910488,-121.131309,9.84,392
2014-08-28,38.861933,-94.714388,4.69,392
2014-08-28,38.853962,-77.284195,12.12,392
2014-08-28,38.656502,-90.454219,14.63,392
2014-08-28,37.704429,-122.124225,4.36,392
2014-08-28,33.690475,-117.790059,15.35,392
2014-08-28,34.839964,-115.967051,461.72,392
2014-08-28,34.159844,-114.30117,113.05,392
2014-08-28,33.786594,-118.298662,51.11,392
2014-08-28,39.646371,-84.171733,10.02,392
2014-08-28,38.190106,-120.616052,25.63,392
2014-08-28,33.705787,-117.816189,30.82,392
2014-08-28,40.261158,-74.021382,66.01,392
2014-08-28,39.891745,-82.877131,10.69,392
2014-08-28,41.594185,-86.756985,2200,392
2014-08-28,41.456205,-72.811047,3.45,392
2014-08-28,40.851293,-73.934764,118.97,392
2014-08-28,40.80142,-82.538356,20.08,392
2014-08-28,40.787006,-74.325993,1900,392
2014-08-28,40.776629,-73.953914,118.97,392
2014-08-28,40.754757,-73.601772,221.17,392
2014-08-28,40.701101,-74.316301,27.25,392
2014-08-28,40.589139,-73.642323,268,392
2014-08-28,40.576611,-74.362616,2.69,392
2014-08-28,33.680623,-116.402695,4.63,392
2014-08-28,40.233577,-74.657602,132.02,392
2014-08-28,40.000696,-74.256821,66.01,392
2014-08-28,39.945798,-74.29782,66.01,392
2014-08-28,39.938047,-74.17109,132.02,392
2014-08-28,39.678945,-86.130154,7.45,392
2014-08-28,33.601944,-117.603684,15.41,392
2014-08-28,32.948474,-97.152368,70.26,392
2014-08-28,33.483533,-111.83018,12.67,392
2014-08-28,30.290839,-81.631465,88.06,392
2014-08-28,30.124558,-95.401815,13.18,392
2014-08-28,29.648731,-95.143911,13.18,392
2014-08-28,29.437532,-98.461582,16.41,392
2014-08-28,28.888724,-81.782704,24.6,392
2014-08-28,28.239369,-82.736882,198.15,392
2014-08-28,30.529506,-90.465499,23.5,392
2014-08-28,28.06374,-81.711071,3.47,392
2014-08-28,26.574736,-80.079405,10.17,392
2014-08-28,25.852273,-80.207219,12.86,392
2014-08-28,25.558428,-80.458168,8.85,392
2014-08-28,47.432251,-121.803388,13.6,392
2014-08-28,44.932864,-93.367327,10.12,392
2014-08-28,42.968507,-78.749153,7,392
2014-08-28,27.231941,-82.3504,98.17,392
2014-08-28,33.579122,-117.731534,8.39,392
2014-08-28,30.788123,-88.088073,4.71,392
2014-08-28,32.336744,-90.216096,36.16,392
2014-08-28,33.276539,-112.18717,73.04,392
2014-08-28,33.152222,-96.796437,120,392
2014-08-28,33.104885,-96.659574,120,392
2014-08-28,32.994097,-117.030299,10.21,392
2014-08-28,32.979315,-96.69137,4.94,392
2014-08-28,32.932843,-97.080802,141.14,392
2014-08-28,32.240571,-110.944343,10,392
2014-08-28,32.921476,-96.587847,70.26,392
2014-08-28,32.886576,-96.769578,70.26,392
2014-08-28,32.880025,-96.740103,70.26,392
2014-08-28,32.818398,-117.197168,22.4,392
2014-08-28,32.810983,-117.136812,22.4,392
2014-08-28,32.793328,-96.773179,140.52,392
2014-08-28,32.741481,-96.795879,120,392
2014-08-28,32.910185,-96.789191,120,392
2014-08-28,32.305395,-90.176737,18.08,392
2014-08-28,42.5216,-83.163477,10.17,392
2014-08-28,41.829813,-70.138834,32.8,392
2014-08-29,42.049148,-87.702155,7550,393
2014-08-29,33.641579,-117.73269,4.56,393
2014-08-29,33.786594,-118.298662,7591.65,393
2014-08-29,34.660866,-86.560608,10.39,393
2014-08-29,35.208941,-89.791656,15100,393
2014-08-29,37.567086,-122.367573,12.79,393
2014-08-29,39.297457,-76.592738,10.19,393
2014-08-29,39.89384,-86.137988,10.9,393
2014-08-29,39.938047,-74.17109,7550,393
2014-08-29,39.969036,-83.011389,2.87,393
2014-08-29,40.161856,-75.10897,13.14,393
2014-08-29,40.710223,-74.003368,7.3,393
2014-08-29,40.738901,-74.194839,8.94,393
2014-08-29,40.801131,-75.310958,6.13,393
2014-08-29,40.913482,-74.001623,7550,393
2014-08-29,42.03468,-87.76266,7550,393
2014-08-29,33.467941,-84.480626,11.93,393
